plant_age_months,number_of_plants,fertilizer_type,fertilizer_frequency,pesticide_type,pesticide_frequency,pruning_interval_months,shade_tree_present,soil_ph,avg_temp_c,avg_rainfall_mm,avg_humidity_pct,previous_yield_per_tree,previous_fine_pct,previous_premium_pct,previous_commercial_pct,trees_productive_pct,yield_trend,yield_kg,fine_grade_pct,premium_grade_pct,commercial_grade_pct
36,105,none,sometimes,organic,sometimes,24,False,4.638646906441603,21.154598793983286,141.57671091356002,80.52044091483276,2.594755811754876,33.842306288315136,57.43444377707267,8.723249934612184,78.32042629404931,-1,65.74758349531487,17.5382294622867,47.777428214632586,34.68434232308072
188,206,synthetic,often,synthetic,sometimes,12,True,5.994267795988035,20.296572759229008,205.1796364961458,64.19927346057494,1.7091314167760256,19.19923086820296,48.702806127138984,32.097963004658055,93.86140939941464,0,388.367867969745,22.237931488616336,55.8468997376805,21.915168773703158
107,364,synthetic,often,none,never,6,False,6.179786287046377,22.395411687428112,82.59724314852129,86.56471895442178,1.1604068985023601,26.80092725207292,64.54472103848958,8.654351709437492,76.13829404017106,0,665.3700173151323,19.35239905212202,56.29787502709376,24.349725920784216
27,58,synthetic,often,organic,never,18,True,6.015333777731675,23.502882017699452,106.84252346214453,63.71456293670495,4.285613789291965,24.041593377715063,53.26124414569741,22.69716247658753,79.06626956700919,0,71.83756704540397,22.236371210397902,60.71559119755909,17.048037592043002
104,1453,organic,often,synthetic,sometimes,12,False,5.845273297718581,21.975288843448794,140.13118640939493,64.63306413065247,3.601279830694459,13.72268217517824,40.21268612447883,46.064631700342936,87.04979071251068,0,3108.8627732840114,24.247300879850897,64.2048051318489,11.547893988300203
74,58,none,often,organic,sometimes,36,False,6.808712393976056,25.453693364539376,142.43160897883791,73.2936032626251,2.879391785420732,17.954003618876527,52.20917404496463,29.836822336158846,66.08492791554025,0,50.94801346104941,13.971379768942164,48.9861706971724,37.04244953388543
25,114,synthetic,never,none,rarely,12,True,7.280439574858306,28.093757570369974,214.9013670459913,68.7107649029427,2.200665168647065,20.93830169584849,43.9019739039769,35.1597244001746,64.74645702013356,-1,80.49313304126437,22.696484292573484,59.80909257816833,17.49442312925818
140,685,synthetic,sometimes,none,rarely,18,True,5.198138148503904,23.430376956094328,122.45783764155975,68.90479392378022,4.549357368635491,26.3843770752347,48.63442552167342,24.981197403091883,79.80064181261,1,1013.2451221773067,20.779759745648484,57.34826857357845,21.871971680773072
133,137,synthetic,often,synthetic,often,24,True,5.440630726325564,23.611615768407265,115.19590705232261,82.76261017038648,3.508035404925148,29.969030935110116,52.26080532248018,17.770163742409707,60.54546584481676,1,169.44595638585636,22.757809520892938,58.85730966480233,18.384880814304736
155,58,organic,sometimes,synthetic,never,18,True,5.850180098318619,24.493384619038874,187.506858745971,74.77415141778393,3.2052599160833717,31.106454884386398,43.11867848953764,25.774866626075962,75.30013932160537,-1,78.61028287944588,20.420449963144428,63.7794257304685,15.800124306387076
97,1213,organic,often,synthetic,never,12,False,5.067240192154893,26.04030810466721,147.65792185053758,66.9137638114099,4.041013920331935,16.04674502780508,61.05342173747297,22.89983323472194,90.44998635383212,0,2719.277477118179,23.564377139227258,59.65362199060746,16.782000870165277
84,541,synthetic,often,none,rarely,12,False,5.422219577482288,26.57188190765038,215.22248130472937,88.78733910891002,4.352380243005014,31.714489269957145,48.04841925372581,20.237091476317048,90.79098589332503,1,1326.1760266379765,17.964421739750243,55.126335116805485,26.90924314344428
131,644,organic,never,synthetic,sometimes,36,True,5.517631046660029,30.741662949246084,196.9174881931727,70.96874648385696,3.1412238317564527,27.23408380656374,58.51525442917071,14.250661764265544,62.940983456782256,1,470.35991504224137,21.823492502054222,57.14453765709333,21.031969840852447
140,1093,organic,never,none,sometimes,18,True,5.656414149834865,18.80824883381614,111.38791818035673,79.78097685614298,4.3433348588869,20.2863770989244,61.456419339417,18.257203561658592,93.04286504315235,0,901.1758984095434,23.402996437087218,57.59519038384812,19.00181317906467
130,207,organic,sometimes,none,sometimes,18,True,5.803878738123999,20.846932077164663,135.0737914045011,81.26125857820549,2.9651106196576977,32.910855383453395,55.38218657735435,11.706958039192259,76.82497261451363,0,285.6052629778431,21.1922257070881,61.2460843016761,17.561689991235802
114,108,none,rarely,none,rarely,6,True,5.205835665857933,22.791319751619213,56.231059064708205,64.19112536331951,4.263084985667653,27.393628024250813,60.9516722825462,11.654699693202986,80.67523339088434,-1,84.87463281978657,18.851083702821644,55.224891733680444,25.924024563497916
24,941,synthetic,sometimes,synthetic,rarely,24,True,6.069026645426139,23.607746715409416,165.39684562021105,74.71077114268604,1.3640787938813053,33.60356465005381,65.47750826148778,0.9189270884584033,66.83891849496166,1,1324.9516127601823,21.674242230828288,63.2058009652413,15.119956803930414
51,345,none,never,synthetic,never,12,True,5.446787795093896,22.582936706929626,144.08717108564161,82.09216404398772,2.141019755931815,32.69714194830375,63.56573070153492,3.7371273501613302,78.34124410342288,-1,335.6557665574603,20.84973063464265,55.265442360822426,23.88482700453492
120,1029,synthetic,often,organic,sometimes,36,False,6.501350541412083,22.823880536882427,113.99266012968097,56.04127376486858,3.46208848218782,16.410478954719398,69.78345458578346,13.806066459497146,71.52310483907011,-1,814.9935341459008,21.408087664980485,51.862835818260095,26.72907651675942
22,278,synthetic,often,none,sometimes,6,True,5.684410871670363,22.222051022334306,210.76315049104483,61.54448546091956,0.5804546104894912,29.717600113133756,64.79263815632343,5.48976173054281,61.13220773717632,-1,154.9241123098935,22.5229553590913,63.26527883068366,14.211765810225039
22,54,organic,rarely,synthetic,never,36,True,6.4465865963897375,25.29732455099097,238.32162614487095,85.52915353655048,2.3419468030943165,12.54601345224512,43.939820751492675,43.514165796262205,84.57558699510474,1,20.66656016105269,23.724686590069034,65.45040496773944,10.824908442191514
80,408,organic,often,organic,sometimes,6,True,5.627167072432122,21.933254926378197,144.49196512815993,87.88445892681904,3.1042526674516777,15.599474159988961,60.350475854327996,24.050049985683046,72.15910564404105,0,976.8980113131478,23.151157977992245,68.80229826170664,8.04654376030112
54,121,organic,sometimes,organic,rarely,12,True,5.631420168994151,24.250196204708715,189.79422083817326,62.937793249689435,3.3238734842754143,16.631564972946833,60.49147717011865,22.876957856934517,76.4426085287397,0,289.7338440254412,25.732042701428888,66.19971821998925,8.068239078581854
79,593,synthetic,sometimes,synthetic,sometimes,36,True,5.8649551752812,18.551414058394627,113.91707170089472,74.76841727000402,2.344507310580038,19.471724526687048,57.1264950472593,23.401780426053662,61.21225040822037,1,835.5363194476753,19.556453248353236,60.517714058100786,19.925832693545978
17,243,synthetic,rarely,organic,sometimes,36,True,5.133361021721253,30.27257280942566,148.33781785421075,58.072299030734314,1.1703062534606592,16.54766913391482,54.621562608374475,28.8307682577107,65.06784458900555,1,100.19647069828305,18.025681259497404,57.87927394654547,24.09504479395713
43,371,synthetic,rarely,organic,sometimes,18,True,6.747985759134625,23.50088847634955,152.01708017087586,76.98221471847788,2.120318617700411,28.081892297012057,45.38312471268437,26.53498299030357,66.85745138966534,0,306.1242850865025,24.075778464521843,59.70056285248685,16.223658682991307
65,822,synthetic,sometimes,synthetic,rarely,24,True,6.001980475241826,27.746005220523603,255.10445524740302,77.88762295665632,1.814535654690411,19.804062476013684,64.1513213626954,16.044616161290918,73.43928643648441,0,1973.961174431066,21.95221753159831,56.39770839593667,21.650074072465024
118,292,synthetic,rarely,organic,sometimes,12,True,6.778626881123931,25.494561133529956,169.1015608619831,73.09055013581364,3.340629720378391,28.452111839544706,68.43706583565242,3.110822324802882,60.5641908643541,1,437.0251511902491,23.977347275920664,65.03386658622537,10.988786137853964
105,438,organic,sometimes,organic,rarely,18,True,5.576779076737303,25.79818983185142,227.74475970437084,78.26235390299895,2.048360904586998,23.878684836455534,53.51060824412747,22.610706919416998,86.60695157965036,0,881.5839075359894,23.99326001988557,68.6871536854259,7.319586294688534
85,170,organic,sometimes,synthetic,sometimes,6,True,6.45978421500669,27.223117495952597,108.2227172337295,83.17524526159372,1.234648198173551,15.720391139188322,64.22670211124971,20.05290674956197,77.09981876405541,0,236.64365448249137,26.027006298293777,67.24482683798117,6.728166863725065
75,181,synthetic,often,synthetic,never,6,False,4.809181287050529,23.731165276381738,171.25069229434789,69.91587999455105,1.1169265093407983,20.42570168000166,55.48233145048211,24.09196686951624,68.0220114028795,-1,357.6328178981616,21.444084312737324,57.28104405417822,21.274871633084466
7,142,organic,sometimes,synthetic,rarely,24,True,5.135454559991322,29.007084015604153,195.96147934001604,73.33057536246166,3.6385127605579606,23.45515621593051,45.23862942891506,31.306214355154424,64.8157373538792,-1,0.0,20.259072755082855,60.92681996929129,18.814107275625858
66,77,none,sometimes,synthetic,sometimes,12,True,5.683543773970959,16.87177829354581,126.74269230251639,73.7219185128378,2.5365783680560194,29.818403609726104,55.02386726776787,15.157729122506026,92.78885233704406,1,144.6793154488141,19.16366000629491,59.376207506699004,21.460132487006078
43,110,organic,often,synthetic,sometimes,12,True,5.967784090244681,23.970689452327537,146.76411050159305,65.39235106018532,4.236802048743727,30.61786079365017,45.55013508501564,23.832004121334194,78.65780270006591,0,172.61248446107368,25.021048686167035,63.962804459017065,11.0161468548159
15,342,synthetic,often,organic,rarely,12,True,5.685230706427443,21.49863784156836,150.1581443813815,66.53526483528081,1.9862649630497542,20.76499863723612,67.50741216878622,11.727589193977664,82.08489799778927,1,424.13246324750565,23.3735209092476,63.5919471774158,13.0345319133366
46,376,synthetic,never,synthetic,often,18,True,5.766619927046365,19.046367054134077,149.6401401515982,85.1886816970662,3.0419712431209596,26.838889378942593,52.02622038007947,21.13489024097793,69.90637129139168,-1,322.86563994450705,17.06889080882229,60.9029884499193,22.028120741258412
233,218,organic,often,organic,never,36,True,6.025304153250443,25.498449071183785,113.87018112033766,68.26571401653482,3.915448585502134,24.93996727375135,47.621210493190695,27.438822233057955,91.18078131304956,0,215.66783398306833,25.00055742111572,65.21091089477635,9.788531684107937
158,603,synthetic,rarely,organic,rarely,6,False,6.321246370674215,25.23370352913255,247.37674898521706,65.10397914981684,4.792772699505707,33.970057865633535,42.13232842461263,23.897613709753834,60.06595207327907,1,823.4803544695362,19.79691050753908,56.671401897371624,23.531687595089295
25,76,synthetic,often,organic,sometimes,12,True,5.967871497956417,26.66299282477615,192.67296645787118,81.41147042446767,3.0834140003682133,28.696452198665366,61.246246755747556,10.057301045587074,76.8099226825889,-1,107.77648856339589,20.101786148556407,63.57791219059429,16.320301660849296
69,113,none,never,synthetic,sometimes,12,False,4.861207655665338,19.615687734822174,189.09347796383847,74.71859920340714,3.326384622597551,31.964334523005032,40.83477021724681,27.20089525974815,91.39290089070761,0,113.69520366993346,19.080809040025887,53.96323960236463,26.955951357609486
37,659,organic,often,synthetic,rarely,12,False,5.2201116996995545,19.642483535101032,212.69393983469232,82.86929534192238,1.9722548141635725,33.0501978439586,47.68316048564343,19.266641670397973,72.16246031070978,-1,824.0095808242714,24.195942529069466,62.24029362589674,13.56376384503379
75,68,organic,sometimes,organic,rarely,18,True,5.760959168961238,27.04747202784555,183.75756798226087,82.63113790361999,2.860698453759504,19.26615114794709,60.428985278092135,20.30486357396078,80.65466980338842,0,138.24149428484853,23.91733166138245,64.11675625283524,11.965912085782307
35,127,organic,often,none,sometimes,6,True,6.343409728495851,26.437408536515164,134.48299106359667,94.13789516239655,1.0123311109538764,18.403843194467097,51.023347751007954,30.572809054524946,75.87062568188388,0,240.00038447066316,21.916876473858334,65.1859130557755,12.897210470366161
223,227,organic,sometimes,synthetic,rarely,6,True,5.481170153206981,24.155160410674174,232.16119881281523,81.77492888724368,2.4752119659393115,26.68530827455855,59.553409698957736,13.761282026483713,88.84318135643106,0,357.3529153837649,19.22286009343617,62.710900022326946,18.066239884236886
89,396,synthetic,often,organic,rarely,12,True,6.016277676571659,25.12675029900492,116.86283133603862,64.81622245571357,0.9211388729799429,27.191441642474185,59.28089662732435,13.527661730201459,68.68433717168013,0,707.6351845123124,23.22939465738907,60.17686861779816,16.59373672481277
68,273,synthetic,rarely,none,rarely,6,False,4.485705945843059,23.548123348514455,252.11339691596035,73.81279892392946,1.1567967693270127,26.686729863549026,46.90288928275848,26.410380853692487,64.10724926438577,-1,272.67018378376343,17.822972597031193,55.24814012541806,26.928887277550743
202,623,organic,often,synthetic,sometimes,24,True,5.854593047138984,21.33314303908792,172.74498278527886,74.20015477038461,3.415507613326769,24.80360340240566,40.011628601328525,35.18476799626582,93.60254830515055,-1,985.2369368723689,22.989540634996636,61.246392549653855,15.764066815349501
44,272,none,often,none,never,18,False,5.668959402167152,22.959201387721937,168.69848021538502,79.07938793662781,2.885883938677446,18.756781761855592,51.76572403924876,29.47749419889565,91.3082814293236,0,220.04908508721599,19.000469811019126,48.85642271373196,32.14310747524891
36,256,organic,never,none,rarely,18,True,6.247047039792604,23.567710672922736,205.43128668935532,65.14075778664174,0.6171942531662425,10.327837028845234,53.9765074125625,35.695655558592264,82.71805642753809,1,288.8648136059663,21.69418209582531,66.3738487467032,11.931969157471485
135,129,organic,often,synthetic,sometimes,6,True,5.1053198995311995,24.54777974965195,202.1795241519091,95.0,4.321909420758272,17.795268115700637,48.52251124919807,33.682220635101295,89.62445882354717,0,289.3017918302691,23.53383571952531,67.87344898457724,8.592715295897449
13,100,organic,never,none,never,12,True,6.073401483877507,25.75948246218337,162.9229597320329,63.386770155837866,1.9973071179006083,33.71227619005259,65.67230156435967,0.6154222455877374,65.26485139132664,0,35.52703053830339,25.459072777722454,68.7443289569338,5.7965982653437464
